151,0, (unsure) (annoyed) http://plurk.com/p/1230lz
152,0, (via @designrelated) are designed gallery exhibition postcards/mailers going extinct? via NYT http://ow.ly/fHJc
153,0, *BeautifulyLost
154,0,- *cries* I'm going to miss Harry Potter when it comes out.  I'm leaving to Vietnam on July 11th.  I'm going to cry!!
155,1,-- *hummin* I SAY &quot;shut up &amp; put your money where your mouth is&quot; ...headin' out to reality. Cheers Twitter world! 
156,1,-- . *sigh* You cant love someone that doesn't love you back that's like stalker status . GET a divorce &amp;&amp; move on . Trinity. 
157,0," . . . . going back to bed, because I'm lookin' around and don't see a reason to be awake atm. Be up in a little."
158,1,"-- . Aiqht Goodniqht . Tri, Neena, Malcolm, Chaise , JLew, ATL &lt;333 Love Much . "
159,1,-- . Triiiiiii .  ily . even if Chaise doesn't . =D *dies of laughter*
160,0, .. i wantt hiim soo badd !!
161,0," .. watching tv , bed, shopping w. mom, out w. trent hopefully, i need my best friend"
162,0, ... had weird encounters with so many homeless/creeps on the walk home tonight all by myselfawesome... really...
163,0, ... Rained out truck race
164,0, ... Why am I feeling worse??? F!!!
165,0, .... Feeling pain and happiness at the same time. How confusing!
166,1, ..... hot choco is the best!
167,0, ....in a shirt and panties. celulite
168,0, ..had to turn back to North due to body on line. So missing Design Council Design 4 Tech Transfer eventhttp://bit.ly/pXrzV...
169,0, ..y everything is so hard? :/
170,0, .bueno good bye. good night
171,1, : Beach day with Scoobs. =( : Still no phone.
172,0," : Let's have fun,. When I give ya what I give ya."
173,0, :[ I don't want to move!!!
174,1," :-D ))))))))...WHAT AN AMAZING NIGHT,DAY &amp; NIGHT AGAIN!! HI TWITS! I MiSS U GUYS"
175,1, @ canaveral national  seashore
176,1, @ progressing in the production department with &quot;The Uprizing&quot; thats the priority getting the head nodding beats and then we reach out
177,1, @ taylorrhicks enjoy chicago..b new venue is always cool. You shine everywhere you go. I know who you are. In time so will everyone. 
178,0, @ the train crash in DC .....
179,1,' @ Thestreetforce  '
180,1, @3sixty5days makes me smile.
181,1," @adamisacson My first day off in 3 weeks, and my child got up before 7:00. So watch for me on &quot;Nancy Grac.. http://tr.im/khKW"
182,1," @adbert: &quot;#Video [Woody Woodpecker â€“ The Barber of Seville] I am great, @klitoria, just wishing to be a ch... â™« http://blip.fm/~7g6r0"
183,1, @alexrauchman I am happy you are staying around here. Drexel is a fabulous university. You should be proud. yeah.
184,0,alvinkschneider what happened to angels and demons and lions and tigers and bears!?
185,0,AmericanWomannn Well that sure minimizes the impact...LOL
186,1," @ange_black @sween I call dibs on the Voltron arm. No the leg. Wait. Where are my manners? @baileygenine,.. http://tr.im/oERy"
187,1, @CharlottegC I just saw ur mum
188,1, @chloelunn and @meganmcdowell GET YOUR FAT ASSES ON HERE. NAI.
189,1,"- @codinghorror See, three external monitors on one laptop, http://www.twitpic.com/6e3zp Win7RC  1 x 1920x1080, 2 x 1280x1024"
190,1, @copicmarker&quot; facebook.com/copic.marker if you're cool. Or if you're not cool. Maybe I'll send some cool .. http://tr.im/oyT7
191,1,' @crewislife  you want to start the morning later; in New York we can do that  (Californians have it even better)
192,1, @cybervenus http://twitpic.com/75kwb ~ LOL LuV IT! &gt;&gt; http://twitpic.com/75hsg Did any1 find or c 1? #a.. http://bit.ly/mUMFh
193,1, @dandelionas is making fettucini and garlic bread!
194,1, @danregal  tell @pfont i said Happy BDay!! 
195,0,"- @Darcy_Lussier @lkrammes I went to work once last year with no pants. Ironically, that was my last day of work at that job. FML "
196,1," @DirtyRose17  told you, you would sweep haha :-p"
197,0,dreamingspires. there r many gr8 science cartoons http://bit.ly/6EW4Q http://bit.ly/gXH3q http://bit.ly/18sjXI http://bit.ly/KEAy2
198,0,- @Em91 Edinburgh fringe is only 10 weeks away?! I need monies  Btw I'm Elliott from @angryfeet - blame @howlieT for the Twitter intrusion
199,0," @emilymariie why didnt you come to school?? have you done the short stack thing by yourself, or do you still need me?"
200,0,"- @EvertB which one? http://bit.ly/10o8LW, http://bit.ly/Nh82S or http://bit.ly/wr8Vz - latter for the US Store only  #iphone #comics"
201,0,georgediaz #Magic ..thinking less than 50 % chance Hedo stays in Orlando. He's gonna go for the $$. They all do. Can't blame him though.
202,0,Glamicole ..now who wud make this beautiful plc cry?
203,0,HaterMagazine: @damienrandle it is now the outer fat kid.
204,1,"- @haugern The servers are now backup, if you experience any more problems then please let me know  Sorry about the delay..."
205,1," @hawaiibuzz: &quot;yes, i am lol j/k luv this! @DJDolceVita: &quot;you are like a gentle breeze that has blown throug... â™« http://blip.fm/~7s7mn"
206,0," @hellopnsdear se MORREA a mi Joseph, no no se vale."
207,1, @hidingesther @linininiooh are my future rooooooooomies! NYC holleR
208,1, @Hijack_King7 I hope u have cheeSe burgerS 4 @Snubbmatic LMBO
209,1, @iamyas awesome
210,1, @ivegotzooms I am nothing of the kind and everything of the sort http://tr.im/mLsn
211,1,- @jerrybattiste &quot;..pick up some flowers for the teacher..&quot; I'm jealous! I want flowers without having to be in the hospital to get them! 
212,1,- @joaoqalves Think againTalvez seja do Ãªnfase na cifra. Mas atenÃ§Ã£o: &quot;Security is a chain; it's as strong as the weakest link â€¦
213,0,jonasbrothers Why is your YouTube account suspended? lol Single Ladies dance? I NEED TO WATCH IT AGAIN!
214,0,- @JuicyJones I know.. SOLD OUT though. 
215,1,- @kaitymarine - watch E3 @MCMudkips - Will do 
216,1,- @katherineholden Thanks K! Here's hoping! Pretty nervous though... 
217,0,katiedontcry should get on aim and talk to me. i miss her.
218,1, @kcome ?????????????????????????????????? ????????????1000 Followers???????????? http://tr.im/mWKn
219,1," @khead I'll tell ya, grocery store. It was better when you blasted the oldies. Sugar Ray does not make me.. http://tr.im/jd0y"
220,0,kvetchingeditor's kashrut convo makes me want to keep more kosher but my roomies catholic &amp; he has a pork loin in the fridge #kosherFAIL
221,0,Leloz isn't home neither is @sozi1 ... @althani96 U BETTER HAVE IT!!!
222,1," @LHSOPERAFIENDS yall bitches better wake up early to go to the LA Opera, kay!?"
223,0,"- @littlecharva - I'm immune to dentists' drills etc now, it just doesn't bother me at all. Having gum lift surgery next week tho *eek* "
224,0,lolife4life where r u tonite im still awake!
225,0,lorinimus hates Bebot App
226,1," @masareus&quot; @dhempe congrats bhai, but like the oldies in &gt; used to say - arre bhai kuch kam ka http://tr.im/ox5G"
227,1, @MelodyChase
228,1, @mgph3nom chilling on twitter via my spanking new blackberry w/ unlimited internet : http://tr.im/mZVC
229,1, @michaelsarver so do you give him every inch of your love every night?
230,1, @mimbles @WParenthetical
231,1,' @minghao Maybe you can pop @StarHubCares a tweet. They are quite active on twitter. 
232,1," @MsNovember It's a shame all the women in Mamma Mia are so horny, since all the men on this island are so.. http://tr.im/kmET"
233,1,- @nibaq Thanks for letting me know. I'm going to check out Eureka later with this knowledge 
234,0,Oneshine What are u referring to?
235,0,plmusic22
236,1,"- @PoisonGirl10 What's up? @sevgli Hey you!  @lowridergrl I'm doing ok, thx. You? @cristinerafae You, too! TTYL! @Nic0pic0 Oh, sowwy! lol"
237,1, @RAPPUBLICIST HAPPY MOTHERS DAY!
238,1,"- @raybooysen I knew Sharepoint was written by interns, I just knew it !! "
239,0,I miss her so much already...
240,0,just practising.....how I feel  
241,0,Miss my love Jamie
242,0,suck YOU!
243,0,my head feels like a bowling ball
244,0,my heart hurts badly...
245,0,FS keeps crashing when I try to load Bungie plane.
246,0,My current headset is on its deathbed now!  My dad gave it to me just 3 weeks back!
247,0,....My mood is currently BLAH . Sitting in a parking lot
248,1,I am happy
249,0,...that is all.
250,0,everyone went home. and not everyone was even here! ~CMF &lt;3
251,0,fed up....
252,0,"suck, suck, fuuuuck!"
253,0,"Not feeling it todayAnd to make matters worst its super nasty and rainy outside, YUCK!"
254,0,@Beansummer
255,0,"Awwwwwh  i wanted Aiden Davis 2 WIN, i &lt;3 him so bummed he didnt "
256,0,bed time now....
257,1,Faltam 4 dias para o World Drawing day
258,0,"Friends like these ... no thanks, I'm not fake! ^ ^"
259,1,haha omg. stayin steezy &amp; mowin the lawn... loviie still here &amp;&amp; goiing tanning soon.
260,0,i think my bf is cheating on me!!!!
261,1,i wanna play with my camera but i will settle for playing with iv's and heart monitors
262,0,i want an octo drive
263,0,"I want to display my pretty voltron!  Upside, I get two pretty voltrons!"
264,0,i want to find a way to put my photos on phone here i have Bluetooth in both phone and computer but it doesn't work
265,0,IN an effort to bring you the best content we just added at lease 30 hours to the release of The digital Rapture.  soon... hang tight
266,0,  --- is our response to what happened today. and that is all.
267,0,"J, you are right... it hurts."
268,0,"kinda but not really, but kinda "
269,0,"let's have a moment of silence for our childhood homes... sadly, it can't be replaced and we can never go back"
270,1,lol all these #robotpickuplines are hilarious 
271,1,"man, oh man(i should punch myself in the head, but im ok with that)"
272,1,"my friends can get with ur friends and we can all b friends, shit, we could do this every weeknd.. Aiigght?  with coop n the crew"
273,0,"No man is worth your tears, and the one that is won't make you cry!"
274,0,rain rain go away!
275,0,storms are scary!
276,1,such a beautiful satisfying day of bargain shopping. loves it.
277,0,Tell those girls your clocking out lol
278,1,thank god today is friday !!! I love Ti Ti! &lt;3
279,0,the batt to my internet connection died.  Guess its back to the mobile!
280,1,thrilled about being at work this morning
281,1,we break dance not hearts by Short Stack is my ringtone.... i LOVE that song!!!.....
282,0,www.apple.com/iphone now has it for the 18th
283,0,  #squarespace #trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot 
284,0,  (unsure)  (hassle)  (:  (music) http://plurk.com/p/yq08l
285,0,exhausted
286,0,i want some ben&amp;jerrys cake batter please ugh
287,1,my life is very lazzzzyyyy!!!!!!!  ***********
288,0,"wish ella was on or somebody,,,,"
289,1,ish in a good mood .....tlk to me
290,0,i think i'm going to go 3 a long drive then when i get to the pacific ocean open my car door and throw my pc in the ocean
291,0,what the hell BBC?
292,0,#canucks
293,0,I dont like this weekend.. Huhuhu ( (
294,0,I'll get on it right away!
295,1,-J + A MADE NiCE..... TWiCE! for now ;]
296,1,loves life atm!its brilliant XD
297,1,who else is in a happy mood?? =D
298,1,!BYE EVERYONE!
299,0,...lonely night
300,0,blue does not work 
301,0,geez I'm feeling their pain
302,0,i miss my summertime daley.
303,0,"on the computer ... . . . . . . *ill*lol,no suckin goin to portugal"
304,1,SO FAR SO GOOD!
305,1,TODAY WAS A GREAT DAY!!!
306,0,UGHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
307,0,#Battleground
308,1,"a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot."
309,0,Awwwwwh  i wanted Aiden Davis 2 WIN  i &lt;3 him so bummed he didnt 
310,0,Curtain drops at the Crown Uptown after 32 ye http://www.kansas.com/news/featured/story/860875.html
311,0,eh  must leave New Mexico and soon!
312,0,fail maths  i knew it i was just too slow 
313,0,"From Gongwer OH Report, sounds like leadership still considering library cuts, not considering tax increases. #saveohiolibraries"
314,0,suck sake. Why can things never work out for me?
315,0,"-going in town todaÑ‡ with mÑ‡ cousinnn, [Ñ‡]netball match was cancelledd "
316,0,hoping to see my baby girl
317,0,i don't even know.
318,0,I just lost a member of my family 
319,0,I'm SICK of bedtime battles
320,0,i'm so cold this morning......  i have chills all over.....
321,0,Just... 
322,0,No no no. Tonight goes on the books as the worst SYTYCD results show.
323,0,no shopping
324,0,"  - Poor lil mousey, just out enjoying the sunny day. I don't think I'd feel so bad if it was a big gnarly rat though. Dbl standard? Yep."
325,0,  -- that's an EPIC sad face.
326,0,This magazine story just broke my heart at the dentist's office today:  http://tinyurl.com/ngbq2c
327,1,Tiger Woods is up by 2at 18 via http://nascar.com/racebuddy
328,0,wanna go meet wifey but can't....  this sux:'(
329,0,Wondering why I feel like I do...I'll feel better though...Its all good! I'll be happy inspite of...Tweet ya lata 
330,1,"yippeeeee yay lets gather in the hay...HIS LOVE FOUND IT'S WAY+ boy,it's Gonna STAY added 2 the Master's HOLY WAY: ALL HIS WILL+WAY"
331,0,  #IranElection - no one realizes how deep this goes.
332,0,  &gt;. Bodies from Air France crash have been found  http://twurl.nl/dvu8be (via @Paisano )
333,0,"  &lt; that is the story of my life, a whole bunch of frownies!"
334,0,I HAVE NOOOOOOOOOO FRIENDS ON TWITTER IT MAKES ME SAD WILL SOMEONE FOLLOW ME 
335,0,i just want to hear from you. i guess that's asking too much..
336,1,Hardest working chica i know( mii boss lady) @MoneyAceweather (look up to her seriously) lOl
337,0,i really2 don't like this condition. sucksssssss
338,0,"  Orlando Lost  The Series. Oh Well, Maybe Phoenix, Or Boston, Or Cleveland (The Teams I Like) Will Make It Next Year!"
339,0,rinitis sucks!!!!!
340,1, thanks for being the bestttttttttttttttttttt J-dawg
341,0,&gt;( &gt;(  i'm mad and sad right now. Played so terrible today in both soccer and basketball.
342,0,&lt;- but mustache man is not that desperate
343,0,&lt;--------- my face because i'm missing zoro tonight.
344,0,@riceuniversiity I know huh @Kouture85 Im bout to cry@Ahmier thanks Marco! *muah*
345,0,angry
346,1,praise God for this beautiful day!!!
347,0,sry matt 2 hear that (
348,0,what the fucccckkkkkkkkkk
349,0,Bye World!!!!!!
350,0,i couldnt even have one fairytale night
351,0,I'll be working when Pottercast/Lupins/Willows come near me.  FAIL.
352,0,"My cell phone screen is dead.  Sooooooooooo, no texts and I don't know who's calling.  Fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuck"
353,0,"NO MORE SICKNESS. strike i say STRIKE! ohhhh well, 'nother day off school i guess"
354,0,Nobody likes Year One in the reviews I've read. I'm disappointed. But maybe now I'll like it more since I'm not expecting much..
355,0,(must i say more?)
356,0,*old me's dead and gone*
357,0,... have to go now ??? 13 more minutes... please please please
358,1,@Lakers!! I love you guyssss! Those rings.. Mmmyeahh! Bling blingg
359,1,@PERFEKTnCHANCE (Chance) is Boo #29
360,1,@Standing_Stones  Thank you very much for the DVD suggestion!  Very nice of you!  Looks good.
361,0,awwwww i really hate this.
362,0,bad day.
363,0,bad day.....damn you @311. What kind of ticket sale was that.....
364,0,Boston Globe could be shut down in 60 days http://sbne.ws/r/vWc
365,0,bye guys!!!! i'ma miss ya'll sooo sooo much! but don't worry i'll be back on monday!!! have an awesome weekend!!! peace!!!!
366,0,can i have some followers :' ( ... i'm so sad...NOW THAT I'M LOSING HOPE -pressure
367,0,Couldn't bless'd da mic w/ my bra's in music 2day @ERiceOnTheBeat @moneybagzfam1st @circustk
368,0,CRY CRY CRY
369,0,F**kn day...
370,0,Goodnight
371,0,grandma is very sick. not doing well. going to the emergency room.
372,1,had a WONDERFUL day  G_D is GRRRRRRRRREAT!!!!!
373,0,I am going to shed tears if the Cavs have to go home tonight. Like seriously
374,0,i am soooo sad...at this point of night i'd be cuddling with jonathan like i did for 4 years
375,0,I hate you forever.
376,1,I have passed 70-542 exam today
377,0,i missed it
378,0,i still Feel like a Douchebag
379,1,I want to write a song. I think I will.
380,1,- @serialseb Always thought time estimates should use 'value of Pi rule' (x 3.14). Only exception being 'Pi squared rule'. 
381,1, @SirKenRobinson Creativity via Twitter http://bit.ly/HVTHS
382,1,"- @SlashHudson you tease, i wanna hear the tracks!! "
383,0,sommacolada never answering my im's
384,1, @soultravelers3 http://bit.ly/H9Nqe  15 TravelTips 4 student safety in roughplaces
385,0,squarespace it's now fathers day and you haven't picked me...yet. I kind of want to incessantly bother you...#squarespace
386,1, @SRenaeNae... What is 'FML'
387,1, @sweetlilmzmia: &quot;Gotta LOVE Blip.fm - John Mayer Trio - CALIFORNIA DREAMIN' as heard on Conan 06/04/2009 ---... â™« http://blip.fm/~7qdf0
388,1, @Thatsrightnate ~ Just in case you need some help w that:  http://bit.ly/12nP1H
389,1, @THEDIAMONDCOACH  Im sure he'd love that LOL
390,1, @theenglishmuse on &quot;Karl Lagerfeld&quot; 's Twitter profile(s) lol!  Heart the first pic http://tinyurl.com/cbl6tm
391,0,TheIanCrawford is no longer in the Cab. To say I'm heartbroken is an understatement... good luck with everything! you're amazing ian.
392,0,va_songstress broke my twitter..
393,0,warbo is off clubbing... must come over to sheffield sometime &amp; party but really probably shouldn't atm. a tech conference is a conf etc
394,1," @weselec My avatar can't figure out what you people are, either. http://tr.im/jj70"
395,0,xxkirahxx is fulfilling my life's ambition 2 go 2 a Jonas Brothers concert + I went 2 HMV and the new album is already sold out! Why me?
396,1," @yhf What happened to movies, anyway? It's like Hollywood forgot: in rough times, the public wants to see.. http://tr.im/mZ8l"
397,0,zochula just yelled at me for picking apple store over food.
398,1, @ZOEBOE: &quot;whoops credit is due to&gt;&gt;&gt;rb@MusicIsMySunshine:  &quot; ? http://blip.fm/~7d4pk
399,1, =&gt; How not to exit a Cessna 206 #skydiving http://bit.ly/16ZZJ7
400,0,1 of me cats kittens died only 3 days old too..RIP ming.
401,0,1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren't transfered yet. #sadpanda #fb
402,1,"- 20 chicken mcnuggets, 2 double cheeseburgers, large fries, and a lemonade for dinner. Why you may ask? Because I hate my body. "
403,0,3 hrs on da phone...lol dude is hilarious
404,1,- 400th tweet (!) breakfast: everything bagel toasted w/cream cheese with an iced cap... delish 
405,0,5 gb of video to upload to utube :O dam sony vegas making it so big 
406,0,50% of the new footwear labeling norm is definitions that are never referred to in the document. Who wrote this up?
407,0,a big angry spider was crawling in my blankeys  i flicked it to the floor and cant sleep now
408,1, A blessed sunday everyone!
409,0,- a couple years of sickness all piled up to this one day 
410,1, A dog riding the bicycle http://bit.ly/gvMzD
411,0," a fly just landed in my green chile stew. i've never been big on killing bugs, but this asshole asked for it. There goes my appetite"
412,1, A problem shared is a buck passed
413,0,A_ just got the same handshake in her meeting. Vibe here sucks
414,1, à¸”à¸¹à¹?à¸šà¹„à¸•à¹‹ hitech
415,0,  (Jonah:whats a tweet!?) SHARON!!!!!!!!!!!!
416,0,alice is beating be at my scooby doo board game!
417,1,am quite tired can't wait till wwe at burswood &lt;3
418,0,anyone have any advice on how to cope with a break up?
419,0,"  arrrrrrrgggggggghhhhhhhh!!!!!!!!!!  that's it, all lines of communications are temporarily suspended! "
420,1,"-  awake, and ready for the day "
421,1,Being NASTY in the studio with my woman!!!  Go SLEEPIES!!!
422,0,but i understand.
423,0,cars being inspected today gonna cost me over 600 dollars 
424,0,e is OUT!
425,0,everythings wrong.
